Date_Mada;pm2,5_atm_a;pm2,5_atm_b;Ambohidahy;Humidity;Temperature
10/03/2023 16:00:00;7,771;222,47;115,1205;46,5;73,584
10/03/2023 17:00:00;7,348;248,045;127,6965;50,5;70,5
10/03/2023 18:00:00;12,075;263,853;137,964;52;69,5
10/03/2023 19:00:00;8,67;247,86;128,265;54,25;68
10/04/2023 00:00:00;0,09;209,18;104,635;58;66
10/04/2023 01:00:00;0,879;196,065;98,472;58,813;65,563
10/04/2023 02:00:00;5,58;197,84;101,71;57;66
10/04/2023 03:00:00;1,637;200,969;101,303;57,75;64,445
10/04/2023 04:00:00;6,785;203,978;105,3815;58,722;65,166
10/04/2023 05:00:00;29,966;214,062;122,014;60,416;65,278
10/04/2023 06:00:00;53,421;236,204;144,8125;58,361;66,166
10/04/2023 07:00:00;36,477;245,109;140,793;53,222;69,514
10/04/2023 08:00:00;24,532;253,192;138,862;49,167;72,417
10/04/2023 12:00:00;7,12;222,49;114,805;39;81
10/04/2023 16:00:00;19,7;266,877;143,2885;45,166;73,834
10/04/2023 17:00:00;24,492;262,216;143,354;49,014;71,583
10/04/2023 18:00:00;26,844;248,802;137,823;52,575;71,017
10/04/2023 19:00:00;29,894;251,476;140,685;53,764;70,361
10/04/2023 20:00:00;11,52;228,564;120,042;55,466;70
10/04/2023 21:00:00;18,387;223,641;121,014;55,5;69,166
10/04/2023 22:00:00;9,128;207,495;108,3115;56,8;67,916
10/04/2023 23:00:00;8,42;196,62;102,52;57,75;67,75
10/05/2023 00:00:00;3,543;194,693;99,118;57,755;67,034
10/05/2023 01:00:00;2,751;206,841;104,796;57,8;66,916
10/05/2023 02:00:00;1,631;208,407;105,019;58,236;66,933
10/05/2023 03:00:00;1,99;210,197;106,0935;58,828;65,633
10/05/2023 04:00:00;6,639;223,653;115,146;57,778;66,517
10/05/2023 05:00:00;30,713;245,302;138,0075;57,266;66,867
10/05/2023 06:00:00;39,716;275,582;157,649;55,3;68,633
10/05/2023 07:00:00;19,072;264,321;141,6965;43,867;76,316
10/05/2023 08:00:00;17,477;234,502;125,9895;37,375;78,986
10/05/2023 09:00:00;13,605;281,35;147,4775;30,5;85,5
10/05/2023 16:00:00;10,503;295,93;153,2165;29,375;80,375
10/05/2023 17:00:00;27,739;317,904;172,8215;31,916;77,5
10/05/2023 18:00:00;38,897;280,177;159,537;34;76
10/05/2023 23:00:00;13,633;206,442;110,0375;61;64
10/06/2023 00:00:00;10,585;209;109,7925;59,5;63,5
10/06/2023 01:00:00;10,582;209,048;109,815;59,75;62
10/06/2023 02:00:00;17,114;203,224;110,169;61,625;61,666
10/06/2023 03:00:00;25,242;209,161;117,2015;61;61
10/06/2023 04:00:00;61,657;238,913;150,285;61;61
10/06/2023 05:00:00;75,638;255,244;165,441;60,611;60,055
10/06/2023 06:00:00;64,435;262,999;163,717;55,632;62,688
10/06/2023 07:00:00;30,688;254,434;142,561;38,979;76,416
10/06/2023 08:00:00;22,608;286,964;154,786;27,75;86,5
10/06/2023 10:00:00;17,93;300,83;159,38;22;84
10/06/2023 15:00:00;5,752;320,925;163,3385;25;81,5
10/06/2023 16:00:00;10,005;320,685;165,345;26,5;81,5
10/06/2023 17:00:00;44,56;283,675;164,1175;31,5;78
10/06/2023 22:00:00;23,88;227,514;125,697;58;65,666
10/06/2023 23:00:00;27,27;228,458;127,864;57,767;64,733
10/07/2023 00:00:00;34,702;239,56;137,131;56,966;63,767
10/07/2023 01:00:00;27,608;234,839;131,2235;57,334;62,9
10/07/2023 02:00:00;24,517;231,584;128,0505;57,5;62,034
10/07/2023 03:00:00;35,077;229,687;132,382;57,9;61,1
10/07/2023 04:00:00;38,919;237,401;138,16;58,758;60,233
10/07/2023 05:00:00;86,769;268,693;177,731;58,48;60,25
10/07/2023 06:00:00;87,406;268,959;178,1825;55,85;61,889
10/16/2023 15:00:00;31,21;261,75;146,48;25,416;93
10/16/2023 16:00:00;53,04;275,073;164,0565;26;91,375
10/16/2023 19:00:00;41,65;262,611;152,1305;44,472;80,195
10/16/2023 20:00:00;47,89;302,845;175,3675;53;78,25
10/16/2023 21:00:00;75,172;285,635;180,4035;63,75;76,75
10/16/2023 22:00:00;37,814;254,657;146,2355;67,083;73
10/16/2023 23:00:00;38,087;255,812;146,9495;66,461;73,066
10/17/2023 00:00:00;28,84;247,191;138,0155;62,362;73,666
10/17/2023 01:00:00;17,896;241,797;129,8465;60,834;73
10/17/2023 02:00:00;26,81;254,89;140,85;61;73
10/17/2023 06:00:00;44,26;284,68;164,47;55;76
10/17/2023 07:00:00;55,501;286,857;171,179;44,459;84,584
10/17/2023 08:00:00;51,154;272,345;161,7495;33,666;94,666
10/17/2023 11:00:00;48,11;260,35;154,23;30;95
10/17/2023 12:00:00;36,61;246,72;141,665;29;94
10/17/2023 13:00:00;20,31;263,19;141,75;28;94
10/17/2023 15:00:00;44,313;272,85;158,5815;34,5;89,25
10/17/2023 16:00:00;47,417;263,812;155,6145;36,883;86,5
10/17/2023 17:00:00;52,297;276,014;164,1555;43,82;82,316
10/17/2023 18:00:00;39,934;267,476;153,705;58,983;74,45
10/17/2023 19:00:00;38,687;269,446;154,0665;62,2;73,334
10/17/2023 20:00:00;25,78;261,29;143,535;66;71,5
10/17/2023 23:00:00;12,01;259,79;135,9;59;73
10/18/2023 01:00:00;16,71;255,17;135,94;61;72
10/18/2023 02:00:00;23,585;251,505;137,545;62;72
10/18/2023 03:00:00;36,98;271,745;154,3625;59;73
10/18/2023 05:00:00;87,382;293,845;190,6135;59,25;73
10/18/2023 06:00:00;51,86;281,48;166,67;57;74
10/18/2023 07:00:00;38,87;257,83;148,35;36;89
10/18/2023 08:00:00;57,67;269,21;163,44;31;93
10/18/2023 10:00:00;48,71;264,3;156,505;27;95
10/18/2023 11:00:00;37,359;258,788;148,0735;23,834;95,666
10/18/2023 12:00:00;33,638;259,945;146,7915;25;93,5
10/18/2023 13:00:00;44,5;261,78;153,14;25;92
10/18/2023 14:00:00;27,95;253,54;140,745;24;92
10/18/2023 15:00:00;34,752;254,05;144,401;24,25;91,5
10/18/2023 16:00:00;49,569;259,436;154,5025;23,916;90
10/18/2023 18:00:00;46,923;282,351;164,637;33,333;84
10/18/2023 19:00:00;50,007;281,452;165,7295;32,5;82,625
10/18/2023 20:00:00;36,155;274,2;155,1775;40;80,5
10/18/2023 21:00:00;36,205;275,19;155,6975;49,5;78,5
10/18/2023 23:00:00;32,764;278,023;155,3935;60,5;75
10/19/2023 00:00:00;31,945;268,445;150,195;62,375;73,917
10/19/2023 01:00:00;32,357;263,658;148,0075;63,014;73,291
10/19/2023 02:00:00;31,945;270,75;151,3475;61,989;73,034
10/19/2023 03:00:00;34,1;274,629;154,3645;61,209;72,209
10/19/2023 04:00:00;47,989;285,208;166,5985;61,267;71,742
10/19/2023 05:00:00;66,438;296,188;181,313;59,291;72,389
10/19/2023 06:00:00;77,33;308,039;192,6845;56,575;74,975
10/19/2023 07:00:00;48,951;293,123;171,037;49;79,733
10/19/2023 08:00:00;87,048;317,306;202,177;39,525;86,35
10/23/2023 13:00:00;37,91;186,05;111,98;30;92
10/23/2023 14:00:00;41,8;197,882;119,841;29,5;93,5
10/23/2023 15:00:00;54,53;228,565;141,5475;39;85,5
10/23/2023 16:00:00;47,227;221,913;134,57;73,083;70
10/23/2023 17:00:00;47,403;229,058;138,2305;68,43;71,489
10/23/2023 18:00:00;40,258;215,898;128,078;74,417;69,5
10/23/2023 19:00:00;47,82;215,966;131,893;75,95;67,9
10/23/2023 20:00:00;52,612;220,399;136,5055;75,558;67
10/23/2023 21:00:00;46,215;220,579;133,397;73,125;66,025
10/23/2023 22:00:00;47,326;223,625;135,4755;71,267;67,608
10/23/2023 23:00:00;49,171;222,906;136,0385;69,416;68,959
10/24/2023 00:00:00;53,651;229,447;141,549;67,919;69,709
10/24/2023 01:00:00;49,915;222,436;136,1755;63,6;70,767
10/24/2023 02:00:00;50,726;225,692;138,209;63,567;70,367
10/24/2023 03:00:00;51,886;226,849;139,3675;63,8;70
10/24/2023 04:00:00;73,315;242,976;158,1455;65,367;69,3
10/24/2023 05:00:00;133,346;282,614;207,98;65,106;69,541
10/24/2023 06:00:00;143,166;290,557;216,8615;59,995;72,75
10/24/2023 07:00:00;151,835;306,665;229,25;44,041;84,084
10/24/2023 08:00:00;79,07;242,289;160,6795;31,5;95,625
10/24/2023 17:00:00;56,27;218,52;137,395;35;87
10/24/2023 19:00:00;36,795;204,01;120,4025;52;76
10/24/2023 20:00:00;17,22;204,49;110,855;52;75
10/24/2023 21:00:00;42,65;237,98;140,315;48;76
10/24/2023 22:00:00;25,326;220,776;123,051;51,139;75,25
10/24/2023 23:00:00;21,49;195,146;108,318;53,786;73,677
10/25/2023 00:00:00;16,578;191,017;103,7975;58,166;72,275
10/25/2023 01:00:00;29,237;198,26;113,7485;58,133;72
10/25/2023 02:00:00;24,953;198,435;111,694;59,091;71,7
10/25/2023 03:00:00;34,64;195,368;115,004;61,1;71
10/25/2023 04:00:00;69,529;234,822;152,1755;65,208;69,167
10/25/2023 05:00:00;88,8;251,103;169,9515;62;70,666
10/25/2023 06:00:00;96,713;262,696;179,7045;56,25;74,084
10/25/2023 07:00:00;67,7;227,41;147,555;44;83
10/25/2023 16:00:00;24,33;180,15;102,24;27;93
10/25/2023 17:00:00;47,071;206,005;126,538;35,667;88
10/25/2023 18:00:00;45,451;209,043;127,247;33,666;87,166
10/25/2023 20:00:00;52,8;221,21;137,005;42;83
10/25/2023 21:00:00;21,135;194,07;107,6025;51;76
10/25/2023 22:00:00;19,51;205,973;112,7415;49,972;75,195
10/25/2023 23:00:00;28,354;201,664;115,009;48,4;75,5
10/26/2023 00:00:00;37,154;215,711;126,4325;51,633;75,534
10/26/2023 01:00:00;30,929;201,472;116,2005;53,1;74,7
10/26/2023 02:00:00;29,281;195,246;112,2635;54,945;73,611
10/26/2023 03:00:00;32,519;212,13;122,3245;57,666;72,966
10/26/2023 04:00:00;53,141;228,188;140,6645;58,067;72,434
10/26/2023 05:00:00;116,966;268,731;192,8485;59;72,68
10/26/2023 06:00:00;136,259;284,071;210,165;56,153;75,166
10/26/2023 07:00:00;109,646;251,81;180,728;36,625;91,125
