Date_mada;pm2,5_atm_a;pm2,5_atm_b;Soanierana;Humidity;Temperature
05/30/2023 07:00:00;22,333;20,599;21,466;64,033;63,767
05/30/2023 08:00:00;18,977;17,157;18,067;53,992;69,925
05/30/2023 09:00:00;13,273;11,982;12,6275;47,7;72,933
05/30/2023 10:00:00;13,659;12,107;12,883;44,075;75,575
05/30/2023 11:00:00;10,8;9,602;10,201;42,011;77,422
05/30/2023 12:00:00;9,75;8,342;9,046;41,767;78
05/30/2023 13:00:00;6,453;5,795;6,124;41,867;78,1
05/30/2023 14:00:00;6,998;6,244;6,621;43,1;77,533
05/30/2023 15:00:00;8,352;7,447;7,8995;45,908;75,433
05/30/2023 16:00:00;9,097;8,047;8,572;51,033;71,267
05/30/2023 17:00:00;19,97;18,204;19,087;54;68,8
05/30/2023 18:00:00;25,476;24,148;24,812;57,133;67,534
05/30/2023 19:00:00;31,893;30,19;31,0415;60,233;67
05/30/2023 20:00:00;16,078;14,335;15,2065;62,3;66,233
05/30/2023 21:00:00;10,892;9,3;10,096;63,933;66
05/30/2023 22:00:00;10,598;9,011;9,8045;64,8;66
05/30/2023 23:00:00;8,131;6,981;7,556;65,466;65,633
05/31/2023 00:00:00;10,657;9,114;9,8855;66,2;64,966
05/31/2023 01:00:00;11,176;9,817;10,4965;65,7;65
05/31/2023 02:00:00;8,335;7,365;7,85;63,8;64,267
05/31/2023 03:00:00;11,404;10,242;10,823;64,033;62,567
05/31/2023 04:00:00;27,334;25,834;26,584;64,966;61,4
05/31/2023 05:00:00;42,161;41,031;41,596;65,061;60,625
05/31/2023 06:00:00;46,269;45,046;45,6575;65,925;59,378
05/31/2023 07:00:00;29,017;26,747;27,882;64,214;60
05/31/2023 08:00:00;30,974;29,767;30,3705;51,755;68,058
05/31/2023 09:00:00;30,431;28,77;29,6005;46,791;71,058
05/31/2023 10:00:00;24,867;23,381;24,124;43,167;74,133
05/31/2023 11:00:00;16,21;14,669;15,4395;37,834;76,834
05/31/2023 12:00:00;15,752;14,617;15,1845;35,367;78,334
05/31/2023 13:00:00;14,29;12,774;13,532;34,867;78,956
05/31/2023 14:00:00;12,422;10,938;11,68;34,966;79,075
05/31/2023 15:00:00;14,994;13,953;14,4735;36,6;78,133
05/31/2023 16:00:00;22,64;21,081;21,8605;40,867;75,567
05/31/2023 17:00:00;26,997;24,988;25,9925;47,3;71,367
05/31/2023 18:00:00;34,077;33,273;33,675;53,2;68,167
05/31/2023 19:00:00;26,914;24,62;25,767;56,3;66,3
05/31/2023 20:00:00;17,187;15,367;16,277;57,367;65,733
05/31/2023 21:00:00;14,18;12,599;13,3895;60,133;64,566
05/31/2023 22:00:00;18,28;17,436;17,858;60,8;64
05/31/2023 23:00:00;22,365;20,926;21,6455;61,9;63,3
06/01/2023 01:00:00;21,105;19,295;20,2;74,184;58,617
06/01/2023 02:00:00;18,681;17,181;17,931;69,1;60,6
06/01/2023 03:00:00;24,489;22,791;23,64;68,966;60
06/01/2023 04:00:00;41,201;40,421;40,811;68,367;59,966
06/01/2023 05:00:00;51,823;50,655;51,239;67,166;59,834
06/01/2023 06:00:00;58,911;56,54;57,7255;66,5;60,267
06/01/2023 07:00:00;59,183;56,717;57,95;63,9;62,533
06/01/2023 08:00:00;34,094;32,405;33,2495;54,1;68,733
06/01/2023 09:00:00;20,817;19,207;20,012;49,5;70,333
06/01/2023 10:00:00;23,096;22,648;22,872;44,433;73,4
06/01/2023 11:00:00;23,363;21,464;22,4135;41,081;75,684
06/01/2023 12:00:00;18,524;17,106;17,815;39,4;76,034
06/01/2023 13:00:00;11,69;10,212;10,951;38,534;76,5
06/01/2023 14:00:00;9,149;8,083;8,616;37,867;75,934
06/01/2023 15:00:00;10,951;9,933;10,442;39,033;75,2
06/01/2023 16:00:00;13,558;12,2;12,879;43,267;72,433
06/01/2023 17:00:00;28,297;26,598;27,4475;49,1;68,966
06/01/2023 18:00:00;34,001;32,597;33,299;56,633;67,1
06/01/2023 19:00:00;24,447;23,09;23,7685;60,8;65,7
06/01/2023 20:00:00;10,963;9,657;10,31;62;64,4
06/01/2023 21:00:00;7,569;6,439;7,004;62,966;63,334
06/01/2023 22:00:00;8,46;7,258;7,859;63,666;62,567
06/01/2023 23:00:00;7,554;6,402;6,978;64,166;62
06/02/2023 00:00:00;6,419;5,277;5,848;63,7;60,966
06/02/2023 01:00:00;6,665;5,582;6,1235;64,6;59,934
06/02/2023 02:00:00;6,862;5,939;6,4005;66,933;58,466
06/02/2023 03:00:00;10,555;9,236;9,8955;67,633;58
06/02/2023 04:00:00;23,349;21,686;22,5175;68,1;58
06/02/2023 05:00:00;46,806;45,48;46,143;67,867;58
06/02/2023 06:00:00;46,706;45,542;46,124;67,166;58,567
06/02/2023 07:00:00;38,685;37,172;37,9285;63,3;60,334
06/02/2023 08:00:00;22,601;21,563;22,082;57,166;64,6
06/02/2023 09:00:00;22,66;20,872;21,766;49,7;69,233
06/02/2023 10:00:00;15,63;14,452;15,041;44,767;71,8
06/02/2023 11:00:00;13,495;12,085;12,79;43,934;73,2
06/02/2023 12:00:00;7,063;6,155;6,609;46,533;72,725
06/02/2023 13:00:00;5,917;5,421;5,669;46,267;74,2
06/02/2023 14:00:00;6,681;6,115;6,398;46,534;73
06/02/2023 15:00:00;11,499;10,642;11,0705;48,467;71,666
06/02/2023 16:00:00;25,869;24,054;24,9615;52,1;70,033
06/02/2023 17:00:00;31,171;29,679;30,425;54,9;68,1
06/02/2023 18:00:00;23,639;22,131;22,885;59,633;65,934
06/02/2023 19:00:00;19,321;17,579;18,45;63,267;64,133
06/02/2023 20:00:00;11,923;10,506;11,2145;64,133;64,133
06/02/2023 21:00:00;7,078;5,927;6,5025;65,233;63,666
06/02/2023 22:00:00;3,661;2,803;3,232;66;63,833
06/02/2023 23:00:00;1,861;1,383;1,622;66;63
06/03/2023 00:00:00;2,055;1,468;1,7615;64,9;63,3
06/03/2023 01:00:00;2,032;1,593;1,8125;64,934;63,566
06/03/2023 02:00:00;3,079;2,447;2,763;66;62,3
06/03/2023 03:00:00;9,018;7,907;8,4625;66,133;62
06/03/2023 04:00:00;19,968;18,93;19,449;66,233;62
06/03/2023 05:00:00;31,057;29,956;30,5065;65,5;62
06/03/2023 06:00:00;34,612;33,157;33,8845;65,767;62
06/03/2023 07:00:00;32,466;31,1;31,783;65,767;63,267
06/03/2023 08:00:00;19,76;18,727;19,2435;63,4;64,534
06/03/2023 09:00:00;28,26;27,188;27,724;60,433;66,8
06/03/2023 10:00:00;22,306;21,014;21,66;54,5;70,067
06/03/2023 11:00:00;13,867;12,845;13,356;49,267;73,067
06/03/2023 12:00:00;7,495;6,796;7,1455;49;73,667
06/03/2023 13:00:00;6,178;5,574;5,876;49,633;73,6
06/03/2023 14:00:00;5,161;4,625;4,893;47,4;75,466
06/03/2023 15:00:00;6,125;5,467;5,796;48,167;74,4
06/03/2023 16:00:00;17,388;16,748;17,068;50,766;72,8
06/03/2023 17:00:00;38,829;37,508;38,1685;55,867;70,5
06/03/2023 18:00:00;32,236;30,95;31,593;59,767;68,867
06/03/2023 19:00:00;15,279;13,501;14,39;63,867;67,133
06/03/2023 20:00:00;6,995;5,799;6,397;66,034;66,1
06/03/2023 21:00:00;3,961;3,316;3,6385;68,434;65,667
06/03/2023 22:00:00;5,948;5,165;5,5565;69,4;65,834
06/03/2023 23:00:00;2,142;1,688;1,915;68,434;65,2
06/04/2023 00:00:00;4,184;3,67;3,927;67,5;64,834
06/04/2023 01:00:00;1,233;0,854;1,0435;64,567;62,834
06/04/2023 02:00:00;2,518;2,085;2,3015;64,666;62
06/04/2023 03:00:00;3,856;3,237;3,5465;66,9;61,466
06/04/2023 04:00:00;7,873;6,819;7,346;66,934;61,733
06/04/2023 05:00:00;18,996;17,228;18,112;67,434;62
06/04/2023 06:00:00;32,83;32,213;32,5215;67,333;62
06/05/2023 09:00:00;7,755;7,115;7,435;58,5;69
06/05/2023 10:00:00;18,691;17,235;17,963;54,834;71,2
06/05/2023 11:00:00;18,159;16,793;17,476;53,292;71,4
06/05/2023 12:00:00;9,357;8,514;8,9355;49,9;73,833
06/05/2023 13:00:00;5,585;4,982;5,2835;49,2;75,066
06/05/2023 14:00:00;4,985;4,236;4,6105;50,4;75,333
06/05/2023 15:00:00;6,247;5,382;5,8145;51,367;74,1
06/05/2023 16:00:00;16,378;15,134;15,756;52,933;71,5
06/05/2023 17:00:00;25,867;24,523;25,195;55,9;68,5
06/05/2023 18:00:00;38,707;37,596;38,1515;58,534;66,933
06/05/2023 19:00:00;38,001;36,55;37,2755;62,233;65,534
06/05/2023 20:00:00;17,422;15,896;16,659;65,067;64,434
06/05/2023 21:00:00;17,558;16,035;16,7965;66,75;63,633
06/05/2023 22:00:00;7,233;6,03;6,6315;66,709;63,589
06/05/2023 23:00:00;7,491;6,197;6,844;66,189;63,416
06/06/2023 00:00:00;9,121;7,823;8,472;67,034;63
06/06/2023 01:00:00;8,069;7,431;7,75;66,966;62,267
06/06/2023 02:00:00;17,34;16,631;16,9855;66,466;61,633
06/06/2023 03:00:00;19,177;17,947;18,562;67,6;60,767
06/06/2023 04:00:00;34,622;32,696;33,659;68,267;60
06/06/2023 05:00:00;65,389;62,134;63,7615;68,233;60
06/06/2023 06:00:00;75,415;69,639;72,527;67,934;60
06/06/2023 07:00:00;57,8;54,351;56,0755;65,933;61,5
06/06/2023 08:00:00;26,025;24,514;25,2695;54,7;68,667
06/06/2023 09:00:00;14,047;12,976;13,5115;48,2;71,633
06/06/2023 10:00:00;20,64;19,457;20,0485;44,942;74,408
06/06/2023 11:00:00;19,084;17,479;18,2815;43,067;76,417
06/06/2023 12:00:00;11,469;10,443;10,956;42;77,934
06/06/2023 13:00:00;5,188;4,287;4,7375;42,4;78
06/06/2023 14:00:00;5,205;4,701;4,953;44,6;77,8
06/06/2023 15:00:00;5,599;4,93;5,2645;47,4;75,633
06/06/2023 16:00:00;11,162;10,183;10,6725;51,8;72,633
06/06/2023 17:00:00;19,968;18,282;19,125;56,2;69,4
06/06/2023 18:00:00;21,743;19,867;20,805;58;68,3
06/06/2023 19:00:00;30,03;28,474;29,252;59,4;67,966
06/06/2023 20:00:00;15,729;14,131;14,93;62,7;67,233
06/06/2023 21:00:00;6,928;5,905;6,4165;65,466;66,334
06/06/2023 22:00:00;6,778;5,78;6,279;66,466;65,934
06/06/2023 23:00:00;7,755;6,509;7,132;66,5;65,4
06/07/2023 00:00:00;7,749;6,654;7,2015;65,966;65
06/07/2023 01:00:00;4,952;4,076;4,514;67;65,034
06/07/2023 02:00:00;6,588;5,333;5,9605;67;65,433
06/07/2023 03:00:00;12,345;11,659;12,002;66,034;65,567
06/07/2023 04:00:00;30,541;28,605;29,573;65,8;64,867
06/07/2023 05:00:00;59,103;56,415;57,759;66,367;63,534
06/07/2023 06:00:00;49;47,647;48,3235;67,7;62,3
06/07/2023 07:00:00;35,868;34,191;35,0295;65,733;63,7
06/07/2023 08:00:00;19,388;17,782;18,585;56,533;69,6
06/07/2023 09:00:00;21,087;19,671;20,379;49,9;74,167
06/07/2023 10:00:00;14,648;13,406;14,027;44,717;76,7
06/07/2023 11:00:00;12,91;12,043;12,4765;42,966;78,334
06/07/2023 12:00:00;7,531;6,529;7,03;43,6;78
06/07/2023 13:00:00;4,21;3,617;3,9135;44,267;78,034
06/07/2023 14:00:00;3,853;3,369;3,611;45,1;77,1
06/07/2023 15:00:00;4,556;3,857;4,2065;45,1;76,5
06/07/2023 16:00:00;7,955;7,107;7,531;47,475;74,066
06/07/2023 17:00:00;19,517;18,209;18,863;53,4;71,434
06/07/2023 18:00:00;27,406;24,706;26,056;58,133;69,534
06/07/2023 19:00:00;29,954;28,218;29,086;62;68,534
06/07/2023 20:00:00;24,898;23,05;23,974;64,633;67,434
06/07/2023 21:00:00;12,814;11,95;12,382;64,267;68
06/07/2023 22:00:00;8,202;7,04;7,621;63,6;68,034
06/07/2023 23:00:00;7,966;6,833;7,3995;64,767;67,267
06/08/2023 00:00:00;7,363;6,392;6,8775;64,033;67,166
06/08/2023 01:00:00;6,803;6,126;6,4645;65,066;66,966
06/08/2023 02:00:00;9,86;8,496;9,178;65,367;66,966
06/08/2023 03:00:00;17,892;16,332;17,112;66,267;66,1
06/08/2023 04:00:00;25,86;24,197;25,0285;66,8;65
06/08/2023 05:00:00;28,553;27,195;27,874;65,934;65
06/08/2023 06:00:00;45,36;42,969;44,1645;64,5;65,833
06/08/2023 07:00:00;45,076;43,28;44,178;63,234;66,966
06/08/2023 08:00:00;27,792;26,217;27,0045;51,133;73,633
06/08/2023 09:00:00;19,178;18,439;18,8085;44,008;75,733
06/08/2023 10:00:00;23,282;22,032;22,657;42,733;76,967
06/08/2023 11:00:00;13,822;12,834;13,328;41,733;78,2
06/08/2023 12:00:00;8,162;7,33;7,746;40,833;79,3
06/08/2023 13:00:00;11,605;10,507;11,056;41,933;78,8
06/08/2023 14:00:00;12,604;11,337;11,9705;43,3;77,566
06/08/2023 15:00:00;11,303;10,51;10,9065;43,133;77,1
06/08/2023 16:00:00;14,453;13,141;13,797;45,4;74,967
06/08/2023 17:00:00;34,862;33,817;34,3395;48,834;72,967
06/08/2023 18:00:00;35,003;33,135;34,069;55,7;70,433
06/08/2023 19:00:00;42,971;41,614;42,2925;60,333;68,7
06/08/2023 20:00:00;30,766;28,962;29,864;64,534;67,2
06/08/2023 21:00:00;24,697;23,329;24,013;66,767;66,6
06/08/2023 22:00:00;12,603;11,31;11,9565;67,034;66
06/08/2023 23:00:00;7,879;6,771;7,325;66,6;66
06/09/2023 00:00:00;8,044;7,344;7,694;64,334;66,733
06/09/2023 01:00:00;12,645;11,126;11,8855;61,5;67,6
06/09/2023 02:00:00;10,829;9,653;10,241;60,633;67,133
06/09/2023 03:00:00;11,598;10,088;10,843;62,167;66,5
06/09/2023 04:00:00;10,69;9,367;10,0285;63,067;66
06/09/2023 05:00:00;13,405;12,56;12,9825;63;65,7
06/09/2023 06:00:00;16,798;15,229;16,0135;63;65,167
06/09/2023 07:00:00;21,678;20,247;20,9625;61,867;66,133
06/09/2023 08:00:00;29,937;28,94;29,4385;57,7;68,867
06/09/2023 09:00:00;28,659;27,075;27,867;51,642;72,808
06/09/2023 10:00:00;30,895;29,524;30,2095;46,142;76,442
06/09/2023 11:00:00;22,69;21,626;22,158;42,6;77,867
06/09/2023 12:00:00;16,73;14,296;15,513;40,861;77,9
06/09/2023 13:00:00;8,365;7,445;7,905;39,534;78,4
06/09/2023 14:00:00;13,227;12,183;12,705;42,733;77,1
06/09/2023 15:00:00;14,008;12,845;13,4265;43,133;76,633
06/09/2023 16:00:00;15,626;14,375;15,0005;41,567;75,633
06/09/2023 17:00:00;23,687;22,5;23,0935;47,166;72,667
06/09/2023 18:00:00;34,531;32,767;33,649;53,033;70,833
06/09/2023 19:00:00;21,416;19,999;20,7075;58,367;68,933
06/09/2023 20:00:00;18,435;16,886;17,6605;63,5;67,2
06/09/2023 21:00:00;25,452;23,779;24,6155;64,334;67
06/09/2023 22:00:00;17,201;15,767;16,484;64,834;66,667
06/09/2023 23:00:00;11,09;10,154;10,622;64,566;66
06/10/2023 00:00:00;10,359;9,181;9,77;64,034;65,367
06/10/2023 01:00:00;15,346;13,857;14,6015;66,034;64,2
06/10/2023 02:00:00;24,109;21,63;22,8695;68,1;63,133
06/10/2023 03:00:00;15,537;14,255;14,896;69,433;62,433
06/10/2023 04:00:00;29,973;29,525;29,749;70,367;62,367
06/10/2023 05:00:00;35,498;34,068;34,783;70,9;62,067
06/10/2023 06:00:00;30,717;29,66;30,1885;71,1;61,6
06/10/2023 07:00:00;34,787;33,331;34,059;70,6;61,933
06/10/2023 08:00:00;44,602;43,516;44,059;67,8;62,6
06/10/2023 09:00:00;44,169;42,897;43,533;59,867;66,767
06/10/2023 10:00:00;49,975;48,083;49,029;49,034;73,6
06/10/2023 11:00:00;49,358;47,179;48,2685;45;76,6
06/10/2023 12:00:00;52,105;49,291;50,698;40,2;78,966
06/10/2023 13:00:00;45,444;43,638;44,541;35,233;79,967
06/10/2023 14:00:00;37,751;35,947;36,849;32,967;80,1
06/10/2023 15:00:00;25,34;23,367;24,3535;30,567;79,4
06/10/2023 16:00:00;28,963;27,612;28,2875;31,5;77,9
06/10/2023 17:00:00;55,219;53,026;54,1225;37,733;74,367
06/10/2023 18:00:00;59,245;55,955;57,6;49,534;70,8
06/10/2023 19:00:00;31,885;30,424;31,1545;52,633;68,967
06/10/2023 20:00:00;40,763;39,495;40,129;56,834;67,2
06/10/2023 21:00:00;29,104;27,492;28,298;62,834;65,934
06/10/2023 22:00:00;19,237;17,919;18,578;66,434;65,733
06/10/2023 23:00:00;18,867;18,036;18,4515;65,367;65,533
06/11/2023 00:00:00;21,484;19,971;20,7275;65,125;65,334
06/11/2023 01:00:00;27,53;25,986;26,758;65,666;64,7
06/11/2023 02:00:00;30,362;28,553;29,4575;66,034;64,3
06/11/2023 03:00:00;29,416;27,705;28,5605;65,733;64,534
06/11/2023 04:00:00;33,852;32,947;33,3995;66,967;63,767
06/11/2023 05:00:00;44,349;42,308;43,3285;66,233;63,067
06/11/2023 06:00:00;72,324;67,796;70,06;66,883;63
06/11/2023 10:00:00;29,822;27,653;28,7375;46,25;73,466
06/11/2023 11:00:00;16,331;15,322;15,8265;35,267;77,967
06/11/2023 12:00:00;15,482;14,333;14,9075;33,767;78,133
06/11/2023 13:00:00;12,347;11,101;11,724;28,233;80,466
06/11/2023 14:00:00;12,378;11,138;11,758;25,4;80,966
06/11/2023 15:00:00;16,838;15,779;16,3085;27,3;79,434
06/11/2023 16:00:00;19,11;17,974;18,542;34,334;76,7
06/11/2023 17:00:00;31,409;29,865;30,637;39,933;72,6
06/11/2023 18:00:00;41,254;39,874;40,564;42,733;70,666
06/11/2023 19:00:00;32,111;30,983;31,547;51,867;68,466
06/11/2023 20:00:00;22,408;20,861;21,6345;57,6;67
06/11/2023 21:00:00;15,438;13,71;14,574;61,133;66
06/11/2023 22:00:00;12,488;10,628;11,558;61,534;65,867
06/11/2023 23:00:00;15,989;14,678;15,3335;63,4;64,567
06/12/2023 00:00:00;18,8;17,622;18,211;63,867;64
06/12/2023 01:00:00;18,648;17,694;18,171;63,034;64,267
06/12/2023 02:00:00;18,166;17,163;17,6645;62,067;64,291
06/12/2023 03:00:00;19,595;18,535;19,065;64,233;63,267
06/12/2023 04:00:00;30,628;29,355;29,9915;63,858;63,925
06/12/2023 05:00:00;40,507;39,834;40,1705;63,878;63,522
06/12/2023 06:00:00;51,174;50,117;50,6455;65,367;62,772
06/12/2023 07:00:00;40,246;39,389;39,8175;63,834;63,7
06/12/2023 08:00:00;45,484;44,833;45,1585;58,2;67,066
06/12/2023 09:00:00;37,91;36,268;37,089;46,067;72,033
06/12/2023 10:00:00;37,636;36,145;36,8905;37,633;75,233
06/12/2023 11:00:00;29,391;27,819;28,605;30,966;78,933
06/12/2023 12:00:00;22,361;20,828;21,5945;30,8;79,934
06/12/2023 13:00:00;21,921;20,093;21,007;31,334;79,566
06/12/2023 14:00:00;23,426;21,55;22,488;30,634;79,867
06/12/2023 15:00:00;22,014;20,226;21,12;30,567;79,4
06/12/2023 16:00:00;24,794;23,049;23,9215;32,166;77,633
06/12/2023 17:00:00;42,306;40,729;41,5175;35,9;75,567
06/12/2023 18:00:00;40,768;39,05;39,909;43,4;72,8
06/12/2023 19:00:00;41,248;39,985;40,6165;46,766;71,267
06/12/2023 20:00:00;18,595;16,488;17,5415;56,5;68,7
06/12/2023 21:00:00;18,325;17,12;17,7225;61,567;67
06/12/2023 22:00:00;16,608;15,494;16,051;61,834;67
06/12/2023 23:00:00;19,059;17,233;18,146;61;67
06/13/2023 00:00:00;26,639;25,341;25,99;61,567;67,534
06/13/2023 01:00:00;23,828;22,261;23,0445;61,966;67
06/13/2023 02:00:00;16,782;14,968;15,875;61,933;66,8
06/13/2023 03:00:00;20,48;19,686;20,083;61,666;66
06/13/2023 04:00:00;29,962;28,911;29,4365;62;65,433
06/13/2023 05:00:00;39,177;37,955;38,566;62,4;64,867
06/13/2023 06:00:00;58,032;55,763;56,8975;63,7;63,867
06/13/2023 07:00:00;90,466;84,235;87,3505;62,892;65,25
06/13/2023 08:00:00;103,594;95,619;99,6065;51,066;73,367
06/13/2023 09:00:00;47,221;44,848;46,0345;42,267;76,6
06/13/2023 10:00:00;41,956;40,117;41,0365;40,133;77,633
06/13/2023 11:00:00;31,331;29,815;30,573;34,133;78,633
06/13/2023 12:00:00;18,587;16,674;17,6305;26,767;80,6
06/13/2023 13:00:00;18,497;17,727;18,112;25,133;80,966
06/13/2023 14:00:00;15,017;13,764;14,3905;25,034;80,8
06/13/2023 15:00:00;17,608;16,258;16,933;25,5;79,9
06/13/2023 16:00:00;42,982;41,352;42,167;28,2;77,4
06/13/2023 17:00:00;81,523;77,42;79,4715;31,367;75,833
06/13/2023 18:00:00;119,596;111,934;115,765;34,633;74,034
06/13/2023 19:00:00;85,875;80,143;83,009;36,1;73,767
06/13/2023 20:00:00;62,06;58,051;60,0555;38,267;72,633
06/13/2023 21:00:00;47,999;46,442;47,2205;40,266;71,034
06/13/2023 22:00:00;66,563;61,969;64,266;43,466;70
06/13/2023 23:00:00;78,511;73,007;75,759;46,767;69,066
06/14/2023 00:00:00;75,071;70,683;72,877;50,633;67,767
06/14/2023 01:00:00;62,496;59,101;60,7985;51,967;66,767
06/14/2023 02:00:00;50,579;49,657;50,118;51,733;65,4
06/14/2023 03:00:00;50,075;49,436;49,7555;52,867;64,666
06/14/2023 04:00:00;62,542;60,263;61,4025;53,067;63,834
06/14/2023 05:00:00;98,148;92,031;95,0895;53,233;62,4
06/14/2023 06:00:00;103,366;96,567;99,9665;55,3;61,4
06/14/2023 07:00:00;99,145;92,214;95,6795;52,733;62,433
06/14/2023 08:00:00;60,785;57,823;59,304;40,233;70,567
06/14/2023 09:00:00;56,317;53,721;55,019;34,567;74,567
06/14/2023 10:00:00;51,23;49,244;50,237;32,5;77,9
06/14/2023 11:00:00;29,274;27,717;28,4955;27,133;80,2
06/14/2023 12:00:00;29,084;27,276;28,18;25,666;80,433
06/14/2023 13:00:00;31,154;29,605;30,3795;25,058;81,716
06/14/2023 14:00:00;38,493;36,675;37,584;25,233;81,1
06/14/2023 15:00:00;35,221;33,46;34,3405;25,283;80,559
06/14/2023 16:00:00;34,782;33,755;34,2685;28,033;78,233
06/14/2023 17:00:00;39,803;38,088;38,9455;32,066;73,967
06/14/2023 18:00:00;44,82;43,651;44,2355;39,934;71,2
06/14/2023 19:00:00;45,266;44,076;44,671;54,367;68,834
06/14/2023 20:00:00;39,992;38,798;39,395;60,066;67,867
06/14/2023 21:00:00;32,785;31,468;32,1265;62,633;67
06/14/2023 22:00:00;32,98;32,155;32,5675;62,267;66,233
06/14/2023 23:00:00;39,061;38,815;38,938;60,666;65,934
06/15/2023 00:00:00;34,238;33,579;33,9085;62,867;64,833
06/15/2023 01:00:00;33,217;32,544;32,8805;64,5;63,966
06/15/2023 02:00:00;34,038;32,712;33,375;64,166;63,666
06/15/2023 03:00:00;39,649;38,764;39,2065;63,242;64
06/15/2023 04:00:00;39,137;38,197;38,667;62,9;63,789
06/15/2023 05:00:00;56,674;55,044;55,859;63,533;63,133
06/15/2023 06:00:00;78,339;73,371;75,855;65;61,966
06/15/2023 07:00:00;67,278;64,035;65,6565;64,5;62,7
06/15/2023 08:00:00;33,365;32,544;32,9545;56,033;67,867
06/15/2023 09:00:00;33,355;32,321;32,838;49,6;71,566
06/15/2023 10:00:00;38,303;37,28;37,7915;45,4;74,167
06/15/2023 11:00:00;33,722;32,627;33,1745;40,534;76,6
06/15/2023 12:00:00;24,471;23,096;23,7835;34,167;78,933
06/15/2023 13:00:00;19,044;18,48;18,762;33,033;79,7
06/15/2023 14:00:00;15,021;13,61;14,3155;33,133;79,166
06/15/2023 15:00:00;13,906;12,585;13,2455;34;78,5
06/15/2023 16:00:00;27,491;26,187;26,839;37,291;75,409
06/15/2023 17:00:00;37,419;36,447;36,933;39,033;72,9
06/15/2023 18:00:00;49,398;48,198;48,798;41,334;71,133
06/15/2023 19:00:00;53,159;51,632;52,3955;45,433;69,166
06/15/2023 20:00:00;35,576;34,661;35,1185;52,033;66,9
06/15/2023 21:00:00;29,165;27,581;28,373;57,766;65,267
06/15/2023 22:00:00;33,176;32,36;32,768;57,1;65,9
06/15/2023 23:00:00;24,981;24,679;24,83;58,95;65,1
06/16/2023 00:00:00;25,944;24,319;25,1315;60,492;64,084
06/16/2023 01:00:00;24,299;23,026;23,6625;63,8;62,666
06/16/2023 02:00:00;27,471;26,169;26,82;68,067;60,967
06/16/2023 03:00:00;20,933;20,178;20,5555;71,066;60
06/16/2023 04:00:00;26,941;25,741;26,341;70,933;60
06/16/2023 05:00:00;36,026;35,194;35,61;70,267;59,9
06/16/2023 06:00:00;45,027;44,511;44,769;69,9;59
06/16/2023 07:00:00;62,77;59,646;61,208;69,233;59,367
06/16/2023 08:00:00;65,75;61,803;63,7765;63,733;63,233
06/16/2023 09:00:00;50,736;49,55;50,143;54,166;69,133
06/16/2023 10:00:00;65,995;62,075;64,035;45,566;74,833
06/16/2023 11:00:00;32,635;30,728;31,6815;32,4;78,1
06/16/2023 12:00:00;51,242;48,907;50,0745;30,8;79,733
06/16/2023 13:00:00;32,845;30,862;31,8535;29,3;80,8
06/16/2023 14:00:00;26,183;24,446;25,3145;28,3;81
06/16/2023 15:00:00;21,221;19,682;20,4515;27,433;80,033
06/16/2023 16:00:00;27,299;26,018;26,6585;28,966;78,2
06/16/2023 17:00:00;53,599;50,868;52,2335;33,1;74,933
06/16/2023 18:00:00;100,317;94,26;97,2885;35,6;72,466
06/16/2023 19:00:00;185,3;176,879;181,0895;38,233;70,867
06/16/2023 20:00:00;182,436;173,274;177,855;41,3;69,7
06/16/2023 21:00:00;89,967;86,001;87,984;47,7;67,034
06/16/2023 22:00:00;48,521;47,688;48,1045;51,166;65,4
06/16/2023 23:00:00;41,592;40,584;41,088;55,966;64,5
06/17/2023 00:00:00;41,666;40,669;41,1675;58,666;63,534
06/17/2023 01:00:00;51,476;50,566;51,021;60,3;62,066
06/17/2023 02:00:00;51,576;50,199;50,8875;62,5;60,834
06/17/2023 03:00:00;49,112;48,34;48,726;64,1;60
06/17/2023 04:00:00;63,203;59,859;61,531;63,334;59,034
06/17/2023 05:00:00;86,287;79,836;83,0615;63,633;58,433
06/17/2023 06:00:00;94,912;87,529;91,2205;63,2;58
06/17/2023 07:00:00;100,447;93,065;96,756;60,1;59,334
06/17/2023 08:00:00;80,485;74,303;77,394;46,767;66,667
06/17/2023 09:00:00;56,625;53,728;55,1765;39,8;71
06/17/2023 10:00:00;53,627;50,79;52,2085;36,267;75,367
06/17/2023 11:00:00;34,877;33,153;34,015;30,367;78,034
06/17/2023 12:00:00;30,012;28,09;29,051;27,834;79,933
06/17/2023 13:00:00;30,599;28,242;29,4205;26,8;80
06/17/2023 14:00:00;32,285;30,81;31,5475;25,367;80,2
06/17/2023 15:00:00;37,799;35,651;36,725;26,066;79,233
06/17/2023 16:00:00;35,188;33,859;34,5235;28,267;76,5
06/17/2023 17:00:00;40,597;38,81;39,7035;32,966;72,4
06/17/2023 18:00:00;48,755;47,429;48,092;36,334;69,767
